"PackageName","ProcedureCall","Modules","Methods","ReadObjects","WriteObjects","ReplacementAction","TargetPackage","ReplacementRationale","TransitionRule"
"PKG_AR","PKG_AR.P_ADDJOININGREPORT","AR","AddJoiningReport","T_AU_PLAN_ENG; T_AU_AUDIT_TEAMS; T_AU_TEAM_MEMBERS; T_AU_AUDIT_TEAM_TASKLIST; T_AU_ACTIVITY_LOG; DUAL; T_AUDITEE_ENTITIES; T_AU_AUDIT_JOINING","T_AU_ACTIVITY_LOG; JOINING; T_AU_AUDIT_JOINING; T_AU_AUDIT_TEAM_TASKLIST; AUDITEE; T_AUDITEE_ENTITIES","split","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AR","PKG_AR.P_GETAUDITCHECKLIST","AR","GetAuditChecklist","T_AUDIT_CHECKLIST; T_AUDITEE_ENT_TYPES","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETAUDITCHECKLISTCAD","AR","GetAuditChecklistCAD","T_AUDIT_CHECKLIST","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETAUDITCHECKLISTSUB","AR","GetAuditChecklistSub","T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AUDITEE_ENT_TYPES","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETAUDITCHECKLISTDETAILS","AR","GetAuditChecklistDetails","T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_R_SUB_GROUP; T_RISK","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_SAVEAUDITOBSERVATION","AR","SaveAuditObservation","T_AU_OBSERVATION; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AU_PLAN_ENG; T_AUDITEE_ENT_TYPES; T_AU_ACTIVITY_LOG; T_AU_OBSERVATION_TEXT; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AUDITEE_CHECKKLIST","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_RESPONIBILITYASSIGNED","AR","AddInitialResponsibilityAssignment; SaveAuditObservation; SaveAuditObservationCAU","T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; DUAL","T_AU_OBSERVATION_RESPONIBILITY_ASSIGNED; T_AU_RESPONSIBILITY_LOG","split","pkg_observation + pkg_execution","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AR","PKG_AR.P_SAVEAUDITOBSERVATIONCAD","AR","SaveAuditObservationCAU","T_AU_OBSERVATION; T_AU_ACTIVITY_LOG; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AU_OBSERVATION_TEXT; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_GETLATESTAUDITEERESPONSE","AR","GetLatestAuditeeResponse","T_AU_OBSERVATIONS_AUDITEE_RESPONSE","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GET_DETAILS_FOR_MANAGE_OBSERVATIONS_SUMMARY","AR","GetManagedObservationsSummaryForSelectedEntity","V_GET_P_GET_DETAILS_FOR_MANAGE_OBSERVATIONS_SUMMARY","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GET_DETAILS_FOR_MANAGE_OBSERVATIONS","AR","GetManagedObservationsForSelectedEntity","T_AU_PLAN_ENG; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENT_TYPES; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_STATUS","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_UPDATE_AUDIT_PARAS","AR","UpdateAuditObservationStatus","DUAL","T_AU_OBSERVATION_UPDATED_REFERENCE","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_AUTHORIZE_UPDATE_AUDIT_PARAS","AR","AuthorizedAuditObservationStatus; ReferredBackAuditObservationStatus","","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETMANAGEDOBSERVATIONS","AR","GetManagedObservations","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_CONTROL_VIOLATION; T_CONTROL_VIOLATION_SUB; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATION_TEXT","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETMANAGEDOBSERVATIONSTEXT","AR","GetManagedObservationText; GetManagedObservationTextForBranches","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_CONTROL_VIOLATION; T_CONTROL_VIOLATION_SUB; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GET_AUDITEE_OBSERVATION_RESPONSE_EVIDENCES_BY_OBS_ID","AR","GetRespondedObservationEvidences","T_AU_OBSERVATIONS_AUDITEE_EVIDENCES; T_AU_OBSERVATION_TEXT","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GET_DETAILS_FOR_MANAGE_OBSERVATIONS_TEXT","AR","GetManagedAllObservationsText","V_PARA_TEXT_FIELD_AIS; V_PARA_TEXT_DEPARTMENT_AIS","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETMANAGEDOBSERVATIONSFORBRANCHES","AR","GetManagedObservationsForBranches","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_ANNEXURE; T_RISK","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETMANAGEDOBSERVATIONSFORBRANCHESTEXT","AR","GetManagedObservationTextForBranches","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONS","AR","GetManagedDraftObservations","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AU_OBSERVATIONS_AUDITOR_RESPONSE; T_CONTROL_VIOLATION; T_CONTROL_VIOLATION_SUB","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONSFORBRANCHES","AR","GetManagedDraftObservationsBranch; GetManagedDraftObservationsForBranches","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AU_OBSERVATIONS_AUDITOR_RESPONSE","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONSBRANCH","AR","GetEntityReportParasForBranch","T_AU_OBSERVATION; T_AU_PLAN_ENG; T_AU_OBSERVATION_TEXT; T_AUDITEE_ENTITIES; T_RISK; T_AU_OBSERVATION_STATUS; T_AU_PERIOD; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_AU_OBSERVATIONS_AUDITOR_RESPONSE","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONSTEXT","AR","GetManagedDraftObservationsText","T_AU_OBSERVATION_TEXT","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETAUDITEECHECKKLIST","AR","GetSubChecklistStatus","T_AUDITEE_CHECKKLIST; T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_DROPAUDITOBSERVATION","AR","DropAuditObservation","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION; T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_USER_MAPING; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_SUBMITAUDITOBSERVATIONTOAUDITEE","AR","SubmitAuditObservationToAuditee","T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT; T_AU_AUDIT_TEAM_TASKLIST; T_AU_TEAM_MEMBERS; T_AU_ACTIVITY_LOG; T_AUDITEE_ENTITEE_SUBENTITY; T_AU_OBSERVATION_ASSIGNEDTO; DUAL; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION_ASSIGNEDTO; T_AU_OBSERVATION; T_AU_OBSERVATION_TEXT","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_UPDATEAUDITOBSERVATIONSTATUS","AR","UpdateAuditObservationStatus","T_AU_ACTIVITY_LOG; T_AU_TEAM_MEMBERS; T_AU_AUDIT_TEAM_TASKLIST; T_AU_OBSERVATION; T_AU_OBSERVATION_STATUS; T_AU_REMARKS","T_AU_ACTIVITY_LOG; T_AU_OBSERVATIONS_AUDITEE_RESPONSE; T_AU_OBSERVATION","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.AUDITOR_RESPONSE","AR","UpdateAuditObservationStatus; UpdateAuditObservationStatusByHead","T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION; T_AU_OBSERVATION_TEXT","T_AU_OBSERVATIONS_AUDITOR_RECOMMENDATION","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.AUDITOR_REPLY","AR","UpdateAuditObservationStatus; UpdateAuditObservationStatusByHead","T_AU_OBSERVATIONS_AUDITOR_REPLY; T_AU_OBSERVATION_TEXT; T_GROUPS; T_USER_MAPING","T_AU_OBSERVATIONS_AUDITOR_REPLY","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_UPDATEOBSERVATION","AR","UpdateAuditObservationText","T_AU_ACTIVITY_LOG; T_AU_AUDIT_TEAM_TASKLIST; T_AU_OBSERVATION; T_AU_REMARKS; DUAL","T_AU_ACTIVITY_LOG; T_AU_OBSERVATION_TEXT; T_AU_OBSERVATION","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_GETCLOSINGDRAFTOBSERVATIONS","AR","GetClosingDraftObservations; GetClosingDraftTeamDetails","T_AU_AUDIT_TEAM_TASKLIST; T_AUDITEE_ENTITIES; T_AU_PLAN_ENG; T_AU_AUDIT_JOINING; V_GETCLOSINGDRAFT_TEAMMEMBER_SUMMARY; V_GETCLOSINGDRAFT_STATUS_SUMMARY; V_GETCLOSINGDRAFT_TEAM_SUMMARY","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETAUDITCHECKLISTDETAILS_SEARCH","AR","SearchChecklistDetails","T_AUDIT_CHECKLIST_DETAILS; T_AUDIT_CHECKLIST_SUB; T_AUDIT_CHECKLIST; T_RISK","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETENTITIESFORLEGACYPARA_HO_REPORT","AR","GetLegacyParasEntitiesReport","T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT","","wrap","pkg_execution / pkg_observation","Read-side execution procedures can be wrapped during IAS_ZTBL cutover.","Expose through an adapter/facade and block new direct controller dependencies."
"PKG_AR","PKG_AR.P_GETLEAGACYOBSERVATIONS","AR","GetLegacyParasForUpdate","T_AUDITEE_ENTITIES; T_AU_ERROR_LOGS; DUAL; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OLD_PARAS_FAD_LOG","T_AU_ERROR_LOGS; T_AU_OLD_PARAS_FAD_LOG","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_GETLEAGACYOBSERVATIONS_HO","AR","GetLegacyParasForUpdateHO","T_AU_ERROR_LOGS; DUAL; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AUDITEE_ENTITIES; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_CONTROL_VIOLATION_SUB; T_AU_DATA_VALIDATION_HO_LOG","T_AU_ERROR_LOGS; T_AU_DATA_VALIDATION_HO_LOG","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_GETLEAGACYOBSERVATIONS_FOR_GIST_UPDATE","AR","GetLegacyParasForGistUpdate","T_AUDITEE_ENTITIES; T_AU_ERROR_LOGS; DUAL; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OLD_PARAS_FAD","T_AU_ERROR_LOGS; T_AU_OLD_PARAS_GIST_UPDATE_LOG","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_UPDATE_LEGACY_PARA_TEXT","AR","UpdateLegacyParasWithResponsibility","T_AU_OLD_PARAS_FAD; T_AUDITEE_ENTITIES; AIS_T_AU_POST_COMPLIANCE; T_USER; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_REMARKS; T_AU_ERROR_LOGS; DUAL","AIS_T_AU_POST_COMPLIANCE; T_AU_OBSERVATION_OLD_CAD_PARAS_TEXT; T_AU_OBSERVATION_OLD_CAD_PARAS; T_AU_DATA_VALIDATION_HO_LOG; T_AU_OLD_PARAS_FAD_TEXT; T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_LOG; T_AU_ERROR_LOGS","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_ADD_PARA_RESPONSIBILITY","AR","AddResponsibilityToLegacyParas; UpdateLegacyParasWithResponsibility","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; DUAL; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; T_AU_OLD_PARAS_FAD_LOG; T_AU_ERROR_LOGS","split","pkg_observation + pkg_execution","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AR","PKG_AR.P_UPDATE_LEGACY_PARA_GIST","AR","UpdateLegacyParaGistParaNo","T_AU_OLD_PARAS_GIST_UPDATE_LOG; DUAL; T_AU_ERROR_LOGS","T_AU_OLD_PARAS_GIST_UPDATE_LOG; T_AU_ERROR_LOGS","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
"PKG_AR","PKG_AR.P_DELETE_PARA_RESPONSIBILITY","AR","DeleteResponsibilityOfLegacyParas","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED; DUAL","T_AU_OBSERVATION_OLD_PARAS_RESPONIBILITY_ASSIGNED; T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","split","pkg_observation + pkg_execution","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Decompose into module-bound procedures before IAS_ZTBL go-live."
"PKG_AR","PKG_AR.P_NO_UPDATE_LEGACY_PARA_TEXT","AR","UpdateLegacyParasWithResponsibilityNoChangesAZ","T_AU_OLD_PARAS_FAD_TEXT; T_AU_REMARKS; T_AU_ERROR_LOGS; DUAL","T_AU_OLD_PARAS_FAD; T_AU_OLD_PARAS_FAD_LOG; T_AU_ERROR_LOGS","redesign","pkg_execution / pkg_observation / pkg_workpaper","Execution, observation, DSA, and working-paper writes should be separated into clearer module packages.","Rebuild directly on IAS_ZTBL normalized tables and retire legacy DML path at cutover."
